,GEOGRAPHYCODE,NoOfPpl,Area_hect,Density_ppl_hect,RoomsPerHouse,BedroomsPerHouse,PcNoCentralHeat,NoOfDwells,PcDetached,PcSemiD,PcTerraced,PcFlatpurposebuilt,PcFlatofHse,PcFlatCommercial,PcMobile,Latitude,Longitude,Deprivation,Price,Count,beach,park,sports,marina,supermarket,foodstore,restaurant,takeaway,bar,nightclub,school,university,shoppincentre,pawnshop,betting,postoffice,doctor,hospital,transport,religion,hotel,waste,office,industry
10,W00002687,259,259,29.7,6.279661017,3.042372881,0.847457627,131,35.8778626,39.69465649,22.13740458,1.526717557,0.0,0.763358779,0.0,51.7725408,-3.7595196,1198.0,151660.0,38,16000,1,3,16000,1115,0,2,2,1,0,690,9022,8798,0,0,8146,525,698,617,410,1,14379,1,0
11,W00002688,280,280,32.88,5.968,3.008,0.8,131,24.42748092,52.67175573,22.13740458,0.763358779,0.0,0.0,0.0,51.76863585714286,-3.7702258571428575,1198.0,142602.5641025641,39,16243,0,4,16000,287,1,2,1,1,0,166,8191,7966,0,0,7359,793,378,1350,578,0,13708,0,0
12,W00002689,328,328,30.07,6.274074074,2.962962963,1.481481481,142,61.26760563,30.98591549,5.633802817,2.112676056,0.0,0.0,0.0,51.7722448,-3.7644478,1198.0,142256.72413793104,29,16000,1,4,16000,796,0,0,0,1,0,414,8757,8531,0,0,7924,344,549,788,239,0,14224,1,0
13,W00002690,164,164,8.45,4.463917526,2.092783505,1.030927835,101,9.900990099,38.61386139,9.900990099,41.58415842,0.0,0.0,0.0,51.767664333333336,-3.765384,1198.0,122566.66666666669,15,16432,1,3,16000,629,0,1,0,0,0,253,8355,8132,0,0,7525,841,41,1263,750,0,13725,0,0
14,W00002691,249,249,14.99,5.818181818,2.884297521,3.305785124,130,36.15384615,42.30769231,6.923076923,9.230769231,0.0,5.384615385,0.0,51.76792575000001,-3.777253166666666,1198.0,142837.5,28,15824,0,2,16000,210,1,3,3,2,0,381,7800,7572,0,0,6967,1131,836,1749,211,0,13476,0,0
15,W00002695,346,346,15.88,5.698630137,2.849315068,0.684931507,153,12.41830065,31.37254902,55.55555556,0.0,0.0,0.653594771,0.0,51.781274454545446,-3.757371636363637,821.0,112261.32558139534,43,16000,0,0,16000,1835,0,2,2,1,0,1525,8438,9593,0,0,8657,890,1642,367,916,2,14987,1,0
16,W00002696,229,229,8.49,5.287878788,2.507575758,0.0,138,14.18439716,23.40425532,21.9858156,29.78723404,0.709219858,9.929078014,0.0,51.7786356,-3.758379599999999,821.0,112055.51851851853,27,16000,0,0,16000,1570,0,2,2,2,0,1237,8701,9332,0,0,8629,637,1342,86,641,2,14980,2,0
17,W00002697,285,285,440.16,6.322834646,3.0,0.0,140,47.14285714,40.71428571,10.71428571,0.714285714,0.0,0.0,0.714285714,51.77360385714285,-3.753856857142857,821.0,135411.7111111111,45,16000,1,1,16000,1520,0,2,2,1,0,1089,8929,9164,0,0,8045,842,1045,554,750,1,14548,1,0
18,W00002698,275,275,2336.53,5.40625,2.6796875,0.78125,136,33.08823529,32.35294118,24.26470588,9.558823529,0.0,0.0,0.735294118,51.788737,-3.759209272727273,821.0,100616.08571428571,35,16000,0,0,16000,2474,0,0,0,0,0,2151,7945,10136,0,0,8468,1571,2418,1202,1640,0,15347,1,0
19,W00002699,264,264,5.06,4.857142857,2.345864662,0.0,143,4.195804196,66.43356643,9.79020979,19.58041958,0.0,0.0,0.0,51.78391333333334,-3.750926,117.0,79980.64516129032,31,16000,0,0,16000,2350,0,0,0,0,0,2012,7921,10111,0,0,8971,1409,2090,809,1421,0,14642,1,0
20,W00002700,298,298,9.86,4.629370629,2.328671329,0.0,157,6.369426752,22.92993631,37.57961783,32.48407643,0.0,0.0,0.636942675,51.784355000000005,-3.752446,117.0,49857.142857142855,7,16000,0,0,16000,2316,0,0,0,0,0,1994,7956,10075,0,0,8959,1371,2088,797,1392,0,14756,1,0
21,W00002701,248,248,18.48,5.159292035,2.637168142,0.884955752,118,22.88135593,34.74576271,38.13559322,3.389830508,0.847457627,0.0,0.0,51.7824885,-3.74878175,821.0,112978.26086956522,23,16000,0,0,16000,2346,0,0,0,0,0,1981,7943,10100,0,0,8765,1424,2030,794,1417,0,14455,1,0
22,W00002702,313,313,7.21,5.369230769,2.769230769,1.538461538,132,5.303030303,75.75757576,18.93939394,0.0,0.0,0.0,0.0,51.78078233333333,-3.754214,117.0,88246.42857142857,14,16000,0,0,16000,1942,0,2,2,1,0,1597,8332,9703,0,0,8758,1010,1676,394,1012,2,14763,1,0
23,W00002703,286,286,16.15,5.392857143,2.692857143,0.714285714,155,17.41935484,47.74193548,26.4516129,7.741935484,0.0,0.64516129,0.0,51.78053533333334,-3.752708666666667,117.0,111423.61111111112,36,16000,0,0,16000,1999,0,2,2,1,0,1639,8284,9756,0,0,8687,1079,1702,447,1070,2,14656,1,0
24,W00003960,345,345,39.29,4.791946309,2.66442953,0.0,155,9.032258065,64.51612903,24.51612903,0.64516129,0.0,1.290322581,0.0,51.638138600000005,-3.9129432,81.0,65368.75,8,2825,0,0,2678,1121,0,2,0,0,0,410,2277,1243,0,0,974,1683,3235,1833,676,0,2074,0,7
25,W00003961,343,343,17.62,5.405405405,2.777027027,2.027027027,148,9.459459459,85.13513514,3.378378378,1.351351351,0.0,0.675675676,0.0,51.64912100000001,-3.895743,1158.0,102377.0294117647,34,3733,0,1,4362,466,0,0,0,2,0,931,3063,2390,0,0,714,1509,3319,1571,1283,0,1946,0,7
26,W00003962,285,285,4.88,5.716535433,3.015748031,0.787401575,129,3.100775194,95.34883721,0.775193798,0.775193798,0.0,0.0,0.0,51.64940275,-3.898978,1158.0,108846.15384615384,26,3839,0,2,4256,617,0,0,1,2,0,786,3289,2186,0,1,705,1605,3456,1665,1101,0,1737,0,6
27,W00003963,432,432,19.29,5.654411765,2.911764706,2.205882353,137,27.73722628,38.68613139,28.46715328,0.729927007,2.919708029,0.729927007,0.729927007,51.64997062500001,-3.89019575,1158.0,113277.08333333331,24,3722,0,1,4676,274,1,0,1,1,0,1305,2706,2785,0,0,478,1272,3245,1335,1671,0,2253,1,6
28,W00003964,284,284,19.39,5.775862069,2.99137931,2.586206897,118,23.72881356,54.23728814,20.33898305,1.694915254,0.0,0.0,0.0,51.650996,-3.90395,1158.0,103809.62962962964,27,4138,0,3,4225,802,0,1,1,1,0,782,3477,1936,0,1,588,1712,3791,1767,961,0,1351,4,7
29,W00003965,312,312,4.49,4.785714286,2.53968254,0.793650794,130,5.384615385,48.46153846,42.30769231,3.846153846,0.0,0.0,0.0,51.64919640000001,-3.9040516,355.0,68176.17647058824,17,3960,0,2,4048,941,0,0,1,1,0,587,3516,1848,0,1,416,1853,3631,1910,807,0,1463,1,7
30,W00003966,314,314,26.29,5.603053435,2.938931298,0.763358779,133,36.09022556,50.37593985,12.03007519,1.503759398,0.0,0.0,0.0,51.6465,-3.9000528333333335,1158.0,123638.61111111112,18,3570,0,3,3950,882,0,0,1,2,0,522,3326,2033,0,1,541,1913,3226,1974,899,0,1868,0,7
31,W00003967,232,232,4.76,5.037383178,2.626168224,0.0,107,1.869158879,63.55140187,32.71028037,1.869158879,0.0,0.0,0.0,51.647968250000005,-3.903728,355.0,80404.76190476191,21,3828,0,2,3943,981,0,0,1,1,0,468,3460,1825,0,1,341,1937,3508,1995,739,0,1569,0,7
32,W00003968,282,282,5.91,5.05,2.708333333,0.833333333,122,9.836065574,64.75409836,23.7704918,0.819672131,0.0,0.819672131,0.0,51.64685766666668,-3.907422,355.0,84530.64516129032,31,3844,0,2,3706,1264,0,0,1,1,0,304,3188,1545,0,1,69,1969,3574,2072,460,0,1489,1,7
33,W00003969,274,274,6.28,4.909774436,2.496240602,0.0,137,1.459854015,51.09489051,18.97810219,27.00729927,1.459854015,0.0,0.0,51.645189,-3.9078314,81.0,70576.92307692308,13,3685,0,2,3531,1308,0,0,1,1,0,141,3042,1479,0,1,124,1918,3456,2050,343,0,1625,0,7
34,W00003970,331,331,23.31,5.478571429,2.8,0.0,153,13.07189542,56.20915033,27.45098039,3.267973856,0.0,0.0,0.0,51.64421,-3.9052758,355.0,99777.91176470587,34,3515,0,2,3534,1317,0,0,1,1,0,92,3105,1643,0,1,295,2089,3256,2237,502,0,1814,0,7
35,W00003971,286,286,10.77,5.466101695,2.771186441,0.0,122,16.39344262,58.19672131,22.13114754,3.278688525,0.0,0.0,0.0,51.6435828,-3.911172,81.0,89685.9375,32,3424,0,2,3262,1065,0,1,1,0,0,321,2751,1232,0,1,378,1681,3499,1845,117,0,1677,0,7
36,W00003972,366,366,7.8,5.064102564,2.576923077,0.641025641,159,8.176100629,59.11949686,21.3836478,10.6918239,0.0,0.628930818,0.0,51.6429734,-3.9085998,81.0,70300.0,12,3441,0,2,3293,1245,0,1,1,0,0,190,2840,1409,0,1,374,1861,3322,2033,305,0,1813,0,7
37,W00003973,322,322,18.16,5.483050847,2.728813559,0.0,124,17.74193548,55.64516129,25.80645161,0.0,0.0,0.806451613,0.0,51.64152966666666,-3.916293333333333,460.0,103271.86046511628,43,3078,0,0,2898,747,0,2,0,0,0,36,2338,897,0,0,787,1352,3636,1567,394,0,1801,0,7
38,W00003974,280,280,162.93,5.638655462,2.831932773,0.840336134,120,20.0,48.33333333,30.0,1.666666667,0.0,0.0,0.0,51.64822964864869,-3.922857450450455,355.0,99030.95238095238,21,3495,1,1,3461,576,0,1,0,0,0,905,2391,704,0,0,129,1001,3960,1021,1910,0,1045,5,8
39,W00003975,366,366,10.31,4.826666667,2.486666667,0.0,157,5.732484076,36.30573248,42.03821656,14.01273885,1.27388535,0.636942675,0.0,51.6405984,-3.9123124,81.0,82105.55555555556,18,3090,0,1,2934,1041,0,2,0,0,0,258,2474,1188,0,0,705,1642,3352,1861,402,0,1964,0,7
40,W00003976,258,258,11.85,4.614678899,2.385321101,0.0,109,7.339449541,76.14678899,15.59633028,0.917431193,0.0,0.0,0.0,51.637987,-3.9188994,460.0,69245.0,10,2646,0,0,2464,820,0,2,0,0,0,430,1938,906,0,0,1198,1319,3584,1443,819,0,2064,0,7
41,W00003977,329,329,6.34,4.829457364,2.565891473,0.775193798,130,8.461538462,40.76923077,37.69230769,9.230769231,3.846153846,0.0,0.0,51.63937633333334,-3.915223166666667,460.0,58000.0,4,2883,0,0,2716,915,0,2,0,0,0,225,2232,1041,0,0,923,1487,3442,1680,568,0,2050,0,7
42,W00003978,251,251,11.97,5.18018018,2.576576577,1.801801802,113,7.079646018,46.90265487,43.36283186,2.654867257,0.0,0.0,0.0,51.637879833333336,-3.9235606666666665,460.0,71649.66666666667,15,2545,0,1,2336,669,0,2,1,0,0,658,1697,676,0,0,1155,1059,3426,1128,2019,0,2115,2,7
43,W00003980,154,154,2.59,4.138297872,1.5,0.0,102,1.960784314,16.66666667,4.901960784,72.54901961,3.921568627,0.0,0.0,51.64902,-3.906294,355.0,69700.0,5,4014,0,2,3954,1054,0,0,1,1,0,540,3371,1697,0,1,321,1979,3709,2034,688,0,1360,3,7
44,W00003981,187,187,6.58,3.356060606,1.371212121,0.0,133,0.751879699,1.503759398,9.022556391,84.21052632,3.759398496,0.751879699,0.0,51.62735853333333,-3.941037733333333,36.0,84100.0,10,1461,1,3,1157,461,0,4,10,2,0,124,88,567,0,0,1025,45,1784,184,653,5,1974,8,8
45,W00003982,440,440,3.39,5.075675676,2.708108108,4.324324324,191,1.047120419,2.617801047,81.67539267,7.329842932,6.282722513,1.047120419,0.0,51.6166,-3.951840333333333,321.0,111914.5081967213,61,657,3,4,1033,514,2,27,24,12,4,761,416,341,1,3,402,227,932,310,667,14,2542,8,5
46,W00003983,371,371,3.7,5.186335404,2.739130435,1.863354037,175,1.142857143,2.857142857,76.0,12.0,5.142857143,2.285714286,0.571428571,51.6143655,-3.953353833333333,660.0,120431.6346153846,52,414,4,2,1144,671,1,16,17,11,2,813,413,595,1,2,623,338,980,258,802,11,2688,7,5
47,W00003984,359,359,4.05,5.081761006,2.729559748,1.886792453,166,2.409638554,2.409638554,83.73493976,5.421686747,4.819277108,1.204819277,0.0,51.61442733333333,-3.956176166666667,660.0,109319.09090909093,44,281,5,2,1337,852,3,12,13,9,1,679,513,726,0,1,633,286,837,453,724,11,2877,7,4
48,W00003986,290,290,4.65,4.88976378,2.480314961,0.787401575,128,3.125,8.59375,87.5,0.78125,0.0,0.0,0.0,51.63103016666667,-3.9453085,290.0,69242.42424242424,33,1960,1,1,1646,890,0,0,3,3,0,380,378,1054,0,0,1371,430,1776,663,1085,0,2430,2,8
49,W00003987,226,226,4.66,4.656,2.336,2.4,125,1.6,2.4,93.6,1.6,0.8,0.0,0.0,51.62961283333334,-3.9460235,290.0,70265.27272727272,44,1849,1,1,1525,754,0,2,3,2,0,307,495,939,0,0,1208,438,1634,556,945,1,2395,6,8
50,W00003988,430,430,2.95,4.487309645,2.248730964,1.52284264,206,1.45631068,1.941747573,45.63106796,38.34951456,8.252427184,4.368932039,0.0,51.6176644,-3.9526558,321.0,115645.0,41,715,4,4,1106,575,5,26,22,11,4,667,540,322,1,3,271,117,835,439,546,16,2585,11,5
51,W00003989,422,422,3.99,4.907103825,2.535519126,1.639344262,196,2.525252525,3.535353535,82.32323232,1.515151515,7.575757576,2.525252525,0.0,51.61576855555556,-3.9552824444444448,660.0,104170.36144578311,83,441,5,2,1267,759,3,16,18,10,2,609,462,587,1,2,474,141,777,429,603,13,2790,9,5
52,W00003990,281,281,9.65,3.167487685,1.266009852,1.477832512,224,0.888888889,0.0,0.888888889,88.88888889,6.666666667,2.666666667,0.0,51.61800561111112,-3.937163055555556,1105.0,98942.4074074074,54,464,1,6,117,252,2,22,27,36,11,1188,831,408,0,1,591,440,1875,311,337,10,1516,17,6
53,W00003991,248,248,2.47,3.537142857,1.422857143,2.285714286,221,0.0,0.0,1.357466063,96.83257919,1.357466063,0.452488688,0.0,51.61565344444445,-3.936756,1105.0,107381.72839506171,81,349,1,2,17,491,1,15,16,35,10,1448,755,418,0,0,698,334,1952,469,439,6,1540,12,6
54,W00003992,186,186,1.33,3.520547945,1.417808219,3.424657534,150,0.0,1.333333333,2.666666667,83.33333333,12.66666667,0.0,0.0,51.61835833333333,-3.935622333333333,1034.0,89250.2,15,411,1,4,94,181,2,19,20,34,11,1187,942,506,0,0,694,386,1976,411,446,7,1406,15,6
55,W00003993,345,345,3.08,3.834482759,1.882758621,7.586206897,159,0.628930818,0.0,17.61006289,67.9245283,9.433962264,4.402515723,0.0,51.61793488888889,-3.954899111111112,643.0,97166.73846153848,65,672,3,3,1264,738,8,23,21,11,4,510,420,451,1,3,233,42,679,555,413,16,2737,9,5
56,W00003995,175,175,1.74,3.298387097,1.338709677,1.612903226,146,0.684931507,0.0,6.164383562,88.35616438,4.109589041,0.684931507,0.0,51.61681466666667,-3.9561263333333336,660.0,75452.3786407767,103,526,5,3,1330,810,4,17,19,9,2,491,358,578,1,2,378,28,661,536,473,16,2833,10,5
57,W00003996,272,272,12.18,3.487309645,1.634517766,1.015228426,205,1.45631068,0.0,3.398058252,89.32038835,1.45631068,4.368932039,0.0,51.61821210526316,-3.945348368421053,36.0,137476.7906976744,43,988,4,10,641,178,12,32,29,35,14,1135,481,23,1,2,49,267,1311,72,232,13,2077,20,6
58,W00003997,550,550,7.66,5.068493151,2.691780822,0.0,152,1.973684211,6.578947368,75.0,11.84210526,2.631578947,1.973684211,0.0,51.616034875,-3.950364625,492.0,118176.9298245614,57,690,3,4,927,419,2,31,26,16,4,880,299,326,1,3,432,337,1051,213,610,15,2450,9,5
59,W00003998,301,301,5.23,4.621428571,2.378571429,1.428571429,151,0.662251656,7.284768212,58.94039735,27.81456954,4.635761589,0.662251656,0.0,51.61560811111112,-3.946607,492.0,113526.4705882353,34,890,3,7,667,196,4,30,25,36,14,1138,178,296,1,2,339,503,1308,175,403,12,2203,13,5
60,W00003999,261,261,5.5,3.566666667,1.727777778,6.111111111,219,0.456621005,1.369863014,2.283105023,94.97716895,0.913242009,0.0,0.0,51.61499620000001,-3.939323699999999,1105.0,140234.94174757283,103,531,2,2,184,399,1,15,16,32,10,1485,566,288,0,0,594,518,1803,433,369,6,1731,11,4
61,W00004001,229,229,4.44,4.6,2.445454545,0.909090909,112,2.678571429,25.0,26.78571429,42.85714286,0.0,2.678571429,0.0,51.632336,-3.942509333333333,23.0,85454.54545454546,11,2009,1,2,1713,1008,0,0,5,5,0,458,444,1129,0,0,1543,196,2016,745,1205,0,2353,3,8
62,W00004002,271,271,5.98,4.401515152,2.181818182,2.272727273,134,2.985074627,12.68656716,28.35820896,55.2238806,0.746268657,0.0,0.0,51.635437,-3.9426366666666666,23.0,86622.70833333333,24,2336,1,2,2043,1354,0,3,6,7,0,803,443,1191,0,0,1885,209,2258,555,1551,0,2582,3,9
63,W00004003,211,211,6.15,3.955752212,1.849557522,0.0,114,2.631578947,27.19298246,18.42105263,50.87719298,0.0,0.877192982,0.0,51.63432909090909,-3.948437181818184,23.0,135306.53846153847,13,2386,1,2,2069,1217,0,0,4,5,0,805,59,1313,0,0,1645,72,1914,884,1442,0,2814,2,9
64,W00004004,452,452,9.97,4.586592179,2.374301676,1.117318436,182,3.846153846,11.53846154,71.97802198,12.63736264,0.0,0.0,0.0,51.63355262499999,-3.9453308750000007,23.0,73178.96551724138,29,2211,1,2,1906,1164,0,0,5,6,0,632,219,1315,0,0,1628,286,1977,825,1361,0,2590,2,9
65,W00004005,201,201,5.07,4.642201835,2.256880734,0.0,111,8.108108108,16.21621622,54.05405405,18.91891892,2.702702703,0.0,0.0,51.63280633333333,-3.9476298333333335,23.0,68307.14285714286,21,2211,1,2,1892,1126,0,0,4,6,0,634,125,1303,0,0,1497,186,1812,914,1318,0,2672,2,9
66,W00004006,217,217,2.52,3.687898089,1.675159236,1.27388535,161,1.851851852,0.617283951,6.172839506,90.74074074,0.617283951,0.0,0.0,51.63105783333333,-3.941888333333333,23.0,35500.0,2,1861,1,1,1565,866,0,0,5,3,0,316,496,981,0,0,1410,315,1957,599,1062,1,2234,3,8
67,W00004007,292,292,4.84,4.919117647,2.595588235,2.941176471,138,2.173913043,7.246376812,89.13043478,1.449275362,0.0,0.0,0.0,51.6312806,-3.9484868,290.0,68232.97872340426,47,2097,1,1,1770,992,0,1,3,2,0,552,279,1188,0,0,1317,317,1643,808,1168,0,2633,2,8
68,W00004008,189,189,3.05,4.232758621,2.068965517,2.586206897,119,0.840336134,1.680672269,42.01680672,50.42016807,3.361344538,1.680672269,0.0,51.628961375,-3.94325475,290.0,61455.0,30,1690,1,1,1378,637,0,1,4,2,0,110,323,786,0,0,1164,258,1742,394,834,1,2192,9,8
69,W00004009,173,173,6.03,3.44295302,1.302013423,2.684563758,154,0.0,0.0,0.0,92.12121212,5.454545455,2.424242424,0.0,51.62431383333333,-3.9423574444444447,36.0,125966.66666666669,15,1219,2,7,887,116,3,24,16,26,12,435,303,319,0,2,675,306,1571,150,313,10,1938,15,7
70,W00004010,272,272,5.54,4.778688525,2.557377049,2.459016393,130,2.307692308,1.538461538,85.38461538,3.846153846,5.384615385,1.538461538,0.0,51.6262275,-3.947703666666666,448.0,86631.81818181818,44,1621,0,7,1278,504,0,15,7,2,2,441,515,742,0,1,823,450,1319,467,608,7,2354,8,8
71,W00004011,143,143,1.36,3.736363636,1.8,0.0,117,1.709401709,0.0,1.709401709,95.72649573,0.0,0.854700855,0.0,51.6272935,-3.94262,36.0,55000.0,2,1506,1,6,1190,448,0,5,8,1,0,107,173,599,0,0,989,97,1683,209,645,5,2070,8,8
72,W00004012,189,189,6.07,4.314814815,1.990740741,0.925925926,117,1.709401709,4.273504274,56.41025641,36.75213675,0.854700855,0.0,0.0,51.625096000000006,-3.953402,448.0,86816.5945945946,37,1466,1,2,1488,803,1,11,3,2,3,849,924,732,0,0,573,390,922,598,615,4,2699,5,7
73,W00004013,262,262,1.99,4.905511811,2.582677165,4.724409449,129,0.775193798,3.100775194,91.47286822,3.100775194,1.550387597,0.0,0.0,51.62612850000001,-3.94616425,290.0,78395.58823529411,34,1542,1,7,1202,421,0,16,8,4,3,360,411,651,0,1,838,349,1406,360,576,7,2249,9,8
74,W00004014,190,190,13.85,3.441860465,1.457364341,0.0,137,2.189781022,0.729927007,0.729927007,91.24087591,0.729927007,4.379562044,0.0,51.62616099999999,-3.941265333333334,36.0,77333.33333333333,6,1350,2,6,1037,327,0,14,11,6,1,237,91,446,0,0,894,91,1713,54,519,5,1934,9,8
75,W00004015,233,233,4.44,4.435483871,2.193548387,3.225806452,133,2.985074627,6.71641791,51.49253731,35.07462687,2.985074627,0.746268657,0.0,51.62661711111111,-3.9447766666666673,290.0,87653.88888888889,36,1525,1,6,1193,413,0,13,7,3,2,253,310,619,0,0,893,243,1516,280,601,6,2178,8,8
76,W00004016,325,325,5.44,4.278106509,2.065088757,1.775147929,173,5.202312139,2.312138728,33.52601156,53.17919075,5.202312139,0.578034682,0.0,51.62496875,-3.949240916666666,448.0,96789.47368421052,19,1545,0,7,1252,524,0,20,14,6,4,607,648,643,1,2,648,518,1158,546,523,8,2416,13,7
77,W00004017,265,265,3.81,5.1328125,2.625,4.6875,138,2.173913043,6.52173913,86.23188406,3.623188406,1.449275362,0.0,0.0,51.624291142857146,-3.9457792857142864,448.0,78155.9756097561,41,1373,1,7,1028,274,3,26,20,19,10,503,465,521,1,2,632,380,1346,351,369,9,2166,17,7
78,W00004018,465,465,7.58,4.075117371,2.248826291,8.450704225,221,0.0,7.359307359,23.37662338,30.3030303,31.16883117,7.792207792,0.0,51.62156196969697,-3.9473272424242434,321.0,117083.33333333331,30,1269,3,9,923,405,7,33,25,28,14,822,752,279,1,2,348,137,1168,231,160,11,2219,19,7
79,W00004019,321,321,3.04,5.709923664,3.34351145,1.526717557,136,2.205882353,12.5,62.5,11.02941176,10.29411765,1.470588235,0.0,51.62341425,-3.950021,448.0,110552.63157894736,57,1365,0,8,1190,543,3,26,21,9,5,761,766,478,1,2,473,412,1038,478,429,9,2432,13,7
80,W00004020,333,333,2.74,5.218309859,2.690140845,1.408450704,151,1.986754967,9.271523179,62.91390728,19.86754967,3.973509934,1.986754967,0.0,51.624514375,-3.95146525,448.0,96711.53846153848,39,1441,0,7,1341,658,2,22,12,4,3,762,810,622,1,2,537,538,999,628,584,7,2554,12,7
81,W00004021,316,316,2.55,5.534482759,3.163793103,2.586206897,124,3.225806452,3.225806452,72.58064516,6.451612903,14.51612903,0.0,0.0,51.623418,-3.954053,643.0,100356.81818181818,44,1274,2,4,1430,822,2,20,9,5,4,705,775,598,1,2,385,446,783,558,446,6,2707,8,6
82,W00004022,304,304,1.83,5.786324786,3.145299145,0.0,120,2.459016393,3.278688525,80.32786885,8.196721311,4.918032787,0.819672131,0.0,51.62259266666666,-3.954498,643.0,104872.61363636365,44,1177,2,4,1419,856,4,18,11,5,4,624,684,551,1,2,295,385,716,554,365,7,2724,8,6
83,W00004023,241,241,3.06,4.616,2.504,4.0,124,4.511278195,12.78195489,19.54887218,27.81954887,35.33834586,0.0,0.0,51.62219166666667,-3.949847,321.0,106159.09090909093,22,1249,2,8,1110,545,3,27,21,15,8,855,830,342,1,2,380,323,1009,416,348,9,2400,15,7
84,W00004025,315,315,2.41,5.639344262,3.106557377,0.819672131,135,0.0,4.411764706,53.67647059,5.882352941,35.29411765,0.735294118,0.0,51.6220372,-3.953947,643.0,145163.5,50,1127,4,4,1360,826,5,21,14,6,4,624,666,481,1,3,231,351,731,614,368,8,2680,8,6
85,W00004026,226,226,1.57,3.865079365,1.944444444,6.349206349,119,2.34375,2.34375,23.4375,55.46875,15.625,0.78125,0.0,51.6205924,-3.9540536,643.0,92051.78571428572,28,971,4,5,1299,794,6,28,23,9,4,559,562,401,1,3,71,234,694,611,331,11,2675,10,5
86,W00004027,387,387,4.68,4.517857143,2.369047619,2.976190476,182,7.142857143,9.340659341,19.23076923,22.52747253,38.46153846,3.296703297,0.0,51.62061986363636,-3.9521570454545465,321.0,117760.0,45,1021,3,7,1182,690,7,28,27,10,4,688,678,287,1,3,147,187,825,502,462,10,2545,10,6
87,W00004028,438,438,3.6,6.247863248,3.717948718,0.854700855,140,3.571428571,7.857142857,69.28571429,12.14285714,6.428571429,0.714285714,0.0,51.61927360000001,-3.953930900000001,643.0,129655.14285714286,35,835,3,5,1237,717,6,27,22,11,4,551,509,362,1,3,75,148,707,547,375,13,2665,10,5
88,W00004029,296,296,12.9,3.298913043,1.744565217,8.152173913,199,1.0,0.0,26.0,55.0,6.0,12.0,0.0,51.619519896551736,-3.947979275862069,321.0,113010.1724137931,29,1077,3,10,869,398,12,35,27,32,14,963,607,61,1,2,189,219,1114,210,252,11,2253,20,6
89,W00004030,330,330,8.28,5.601503759,2.789473684,0.751879699,138,16.66666667,65.2173913,15.94202899,1.449275362,0.724637681,0.0,0.0,51.7008445,-3.894904833333333,697.0,137822.2,50,4813,0,0,9617,598,0,4,3,1,0,2010,3266,3479,0,1,595,531,3224,4437,1870,0,5137,0,2
90,W00004031,343,343,330.28,6.659574468,3.184397163,1.418439716,142,50.70422535,45.07042254,1.408450704,2.112676056,0.0,0.704225352,0.0,51.69830328571428,-3.881033714285714,1714.0,196757.2727272728,33,5462,1,0,9666,870,0,1,1,0,0,2404,2675,2975,0,0,1024,815,3930,4106,1176,0,5295,0,1
91,W00004032,314,314,9.31,6.209302326,3.015503876,0.0,135,40.74074074,42.96296296,11.11111111,4.444444444,0.740740741,0.0,0.0,51.69789116666667,-3.8984635,766.0,125421.05263157896,38,4420,1,2,9234,460,0,4,3,1,0,1607,3646,3096,0,1,349,452,2838,4162,2215,0,4745,0,3
92,W00004033,494,494,15.48,5.707692308,2.928205128,0.0,199,28.64321608,60.8040201,8.040201005,2.010050251,0.502512563,0.0,0.0,51.701133125,-3.893126625,496.0,114474.84375,32,4931,0,0,9683,614,0,4,3,1,0,2097,3143,3403,0,1,643,537,3343,4451,1743,0,5210,0,1
93,W00004034,326,326,16.41,5.619354839,2.664516129,0.0,161,53.41614907,24.22360248,1.242236025,21.11801242,0.0,0.0,0.0,51.69993742857143,-3.887392714285714,496.0,181746.15384615384,26,5179,1,0,9680,612,0,2,3,0,0,2215,2887,3166,0,0,730,530,3614,4284,1426,0,5246,0,1
94,W00004035,313,313,8.16,5.785714286,2.888888889,0.793650794,136,38.97058824,17.64705882,41.17647059,2.205882353,0.0,0.0,0.0,51.70042842857144,-3.8985377142857134,766.0,131898.9,50,4587,1,2,9506,662,0,2,1,1,0,1865,3507,3246,0,1,595,622,2993,4438,2123,0,5012,0,2
95,W00004036,339,339,43.54,4.909090909,2.415584416,0.0,167,10.77844311,29.94011976,25.74850299,13.77245509,3.592814371,16.16766467,0.0,51.69496830769231,-3.895333384615385,766.0,90679.09375,32,4422,0,2,8983,183,1,4,3,1,0,1440,3658,3139,0,1,59,251,2877,3798,2180,0,4517,0,4
96,W00004037,268,268,9.01,5.915254237,2.805084746,1.694915254,124,22.58064516,66.93548387,1.612903226,3.225806452,4.838709677,0.806451613,0.0,51.69856466666667,-3.886867,1714.0,138234.2105263158,38,5129,1,0,9548,529,0,3,3,1,0,2126,2952,3239,0,1,667,456,3576,4130,1472,0,5126,0,3
97,W00004038,268,268,7.96,5.228813559,2.686440678,0.0,120,6.666666667,83.33333333,3.333333333,6.666666667,0.0,0.0,0.0,51.697135,-3.9052666666666656,297.0,72763.33333333333,15,3996,1,2,9039,870,0,1,0,0,0,1390,4091,2655,0,0,719,891,2402,4214,2681,0,4535,0,4
98,W00004039,199,199,3.75,4.785123967,2.26446281,2.479338843,135,7.407407407,12.59259259,21.48148148,39.25925926,18.51851852,0.740740741,0.0,51.698034500000006,-3.891373,496.0,97850.0,18,4834,0,2,9391,288,1,4,3,1,0,1878,3234,3513,0,1,385,203,3272,4094,1768,0,4939,0,3
